,class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
75,0.0,0.013,0.001,0.052,0.09095,5.57,0.5145528068964061,0.007937,0.071,0.006,0.001,0.398,0.157,-0.105,-0.258,0.0,0.0011057646864134,0.0,20492.0,0.4517,0.6939,1.0,0.6175,0.0,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2443,0.2443
76,0.0,0.176,0.003,0.013,0.28081,16.24,0.9535266586501957,0.00536,0.572,1.0,1.0,0.188,0.519,1.069,2.24,0.0,0.000136190770825698,0.0,20487.0,1.1353,0.6767,1.0,0.6188,0.0012,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2329,0.2329
77,0.0,0.0,0.0,0.014,0.11067,0.503,0.500971320113964,0.007104,0.016,0.07,0.031,-1.837,-0.523,-0.162,-2.04,1.0,0.000563037907518072,0.0,20484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.089,0.001,0.002,0.04837,2.758,0.8875352593249403,0.007845,0.052,0.0,0.338,-0.995,-2.755,-2.145,-7.82,0.0,0.00153250615552855,0.0,20483.0,0.4762,0.6243,1.0,0.9813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.033
79,0.0,0.014,0.026,0.012,0.20444,2.001,0.5568522081372442,0.007494,0.024,0.012,0.0,-0.278,-0.359,-0.381,-1.19,1.0,0.00222050389339317,0.0,20481.0,1.4211,0.2857,0.0,0.1306,0.0063,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032,0.4032
80,0.0,0.014,0.002,0.036,0.04973,4.667,0.5592330405377997,0.008079,0.001,0.124,0.226,-0.743,0.471,0.355,1.4,0.0,0.000751304879861816,0.0,20476.0,0.9288,0.1425,1.0,0.3576,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636,0.04,0.04
81,0.0,0.286,0.004,0.221,0.79786,21.1,0.6777087645902563,0.01844,0.994,1.0,1.0,0.651,1.286,2.758,4.53,0.0,0.000213338197924413,0.0,20469.0,0.9138,0.1724,0.0,0.3922,0.0047,0.0,0.0,0.0,4.34,0.24,0.24,-0.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0341,0.1226,0.1226
82,0.0,0.015,0.013,0.025,0.03408,0.788,0.6670239163141042,0.005793,0.404,0.29,0.11,-0.835,-0.538,-0.47,-3.76,0.0,0.000215117638710228,0.0,21445.0,0.985,0.4361,1.0,0.475,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2071,0.2071
83,0.0,0.013,0.0,0.008,0.02831,9.483,0.7008344188007057,0.011437,0.565,0.005,0.01,0.53,-0.395,-0.578,-4.72,0.0,0.00224234491529528,0.0,20458.0,1.4211,0.2857,0.0,0.3576,0.0108,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0589,0.0589
84,0.0,0.073,0.001,0.055,0.01725,0.419,0.39466450532312697,0.00513,0.068,0.2,0.008,0.255,-1.403,-0.975,-5.16,0.0,0.036943317952274,0.0,20455.0,1.471,0.9419,0.0,0.1434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3835,0.3835
85,0.0,0.252,0.003,0.498,0.66299,17.74,0.5568624670634824,0.008932,0.999,1.0,0.999,0.651,0.613,0.313,1.13,0.0,0.00192824213970435,0.0,20454.0,0.4586,0.9624,1.0,0.3922,0.0,0.0023,0.0,0.0,4.1,0.73,-0.73,0.73,0.0,1.0,0.0,0.0211,0.0,0.0,0.0,0.1276,0.1276
86,0.0,0.003,0.003,0.016,0.46936,15.98,0.9099166093859157,0.009412,0.995,0.994,0.982,-0.231,-0.074,-0.193,-2.35,0.0,0.00012229013982978,0.0,21472.0,0.985,0.4361,0.0,0.4626,0.0034,0.0,0.0,0.0,2.73,0.11,0.11,-0.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3119,0.3119
87,0.0,0.001,0.001,0.577,0.01359,0.096,0.3737146165317888,0.003462,0.01,0.002,0.002,-1.091,-0.885,-0.703,-2.58,0.0,0.000192273287696754,0.0,20436.0,0.985,0.4361,1.0,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172,0.0,0.0,0.0187,0.0187
88,0.0,0.039,0.007,0.007,0.01538,0.229,0.19354225534723463,0.005513,0.008,0.011,0.008,-0.407,-0.211,-0.026,-0.193,0.0,0.000224631704035787,0.0,21483.0,1.1127,0.2255,0.0,0.3936,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.0,0.4385,0.4385
89,0.0,0.002,0.011,0.483,0.77303,21.0,0.9641493058128184,0.01095,0.715,1.0,1.0,0.188,1.833,4.857,3.59,0.0,0.000822409136544411,0.0,20426.0,0.7725,1.5988,0.0,0.6188,0.0012,0.0,0.0,0.0,4.69,0.97,0.97,-0.97,0.0,1.0,0.0,0.0047,0.0,0.0,0.0,0.246,0.246
90,0.0,0.157,0.0,0.047,0.01208,4.294,0.47949334045235503,0.005322,0.663,0.906,0.273,-0.328,-1.128,-1.097,-6.37,0.0,0.000236018670793407,0.0,20410.0,0.9138,0.1724,1.0,0.2779,0.0,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349,0.2349
91,0.0,0.005,0.024,0.003,0.00608,1.026,0.23253126881375002,0.002888,0.0,0.001,0.0,-1.899,-0.155,-0.295,-1.74,0.0,0.00119125112035786,0.0,20406.0,2.3713,1.9401,0.0,0.3936,0.005,0.0,0.0,0.0,8.55,0.49,0.49,-0.49,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0785,0.0785
92,0.0,0.063,0.0,0.032,0.07227,1.319,0.4142614453360232,0.00714,0.044,0.553,0.886,-0.876,-0.153,0.569,-0.111,0.0,0.000761288997866661,0.0,20401.0,0.9288,0.1425,1.0,0.2779,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2444,0.2444
93,0.0,0.004,0.0,0.006,0.00581,4.263,0.5070952986062096,0.006851,0.452,0.027,0.107,-1.0,-1.34,-2.222,-8.81,0.0,0.000315730817941249,0.0,20389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.039,0.0,0.041,0.08439,8.362,0.41651645536484,0.005591,0.938,0.957,0.107,0.55,0.373,-0.002,1.53,0.0,0.000112900699859352,0.0,21531.0,0.8455,0.309,0.0,0.1652,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377,0.0192,0.0,0.0,0.252,0.252
95,0.0,0.038,0.0,0.127,0.09558,3.147,0.5087465697891145,0.002854,0.057,0.961,0.97,-1.036,-0.664,-0.178,-2.15,0.0,0.000236805399696085,0.0,21547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.153,0.011,0.306,0.73392,17.97,0.854080701879845,0.005503,0.948,0.999,1.0,0.645,0.528,1.853,2.92,0.0,0.000427931533761155,0.0,21555.0,0.7725,1.5988,0.0,0.5928,0.0,0.0,0.0,0.0225,5.01,0.12,-0.12,0.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0087,0.4438,0.4438
97,0.0,0.09,0.001,0.005,0.00955,0.309,0.5890776485692312,0.005382,0.002,0.0,0.0,-0.805,-0.76,-0.914,-3.87,0.0,0.000372676725064964,0.0,20359.0,0.8952,0.5475,1.0,0.1861,0.0063,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053,0.0053
98,0.0,0.057,0.109,0.266,0.89508,18.44,0.7309602446964751,0.008227,0.96,1.0,1.0,0.53,1.123,1.193,4.46,1.0,0.000230654610093468,0.0,20343.0,1.0862,0.1724,1.0,0.1306,0.0,0.0063,0.0,0.0,4.2,7.76,0.0,7.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4662,0.4662
99,0.0,0.024,0.015,0.038,0.01043,10.71,0.6574272720710691,0.008275,0.95,0.0,0.011,-0.395,-1.484,-2.136,-7.27,0.0,0.00304518498316633,0.0,21572.0,2.3713,1.9401,0.0,0.1478,0.0081,0.0081,0.0,0.0714,4.85,0.97,0.97,-0.97,0.0,1.0,0.0,0.0,0.075,0.0,0.0,0.0467,0.0467
100,0.0,0.028,0.004,0.049,0.0055,8.378,0.6934643316701313,0.004456,0.488,0.0,0.0,0.457,-0.93,-1.245,-7.94,1.0,2.43716889712921e-05,0.0,20335.0,1.1615,0.3231,0.0,0.1824,0.0,0.0008,0.0,0.0,6.46,0.81,0.81,-0.81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0231,0.032
101,0.0,0.015,0.0,0.083,0.02174,6.144,0.569410044428273,0.006652,0.013,0.966,0.266,0.387,-0.399,-0.734,-4.66,0.0,0.000389089584580625,0.0,20335.0,1.1245,0.185,1.0,0.1861,0.0125,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309,0.0309
102,0.0,0.015,0.0,0.03,0.47415,16.05,0.7115442491257788,0.007948,0.767,0.999,0.947,0.53,0.539,0.083,1.81,1.0,8.41231744888488e-05,0.0,20328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.114,0.005,0.071,0.65414,8.671,0.43718733081272776,0.006173,0.545,0.952,0.989,0.559,0.239,0.414,1.88,1.0,4.69444619883031e-05,0.0,21591.0,0.8455,0.309,0.0,0.3936,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.0,0.4746,0.4746
104,0.0,0.005,0.0,0.008,0.08904,4.947,0.336852944687566,0.0041,0.606,0.758,0.689,-0.407,-1.031,-1.161,-5.53,1.0,0.000184802465762626,0.0,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.013,0.001,0.027,0.01802,15.99,0.6723653322214997,0.005501,0.946,0.903,0.902,0.486,-0.754,-0.784,-6.05,0.0,0.000158825471303587,0.0,21601.0,1.5988,0.5368,1.0,0.4626,0.0,0.0017,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,0.0,0.2732,0.2732
106,0.0,0.024,0.0,0.316,0.00673,6.532,0.787821222148422,0.005378,0.249,0.0,0.002,0.436,-0.316,-0.053,-0.633,0.0,0.000426431580599009,0.0,21602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.113,0.056,0.01,0.00232,1.467,0.20345366650974117,0.00564,0.001,0.001,0.001,0.307,0.302,0.311,0.235,0.0,0.000123903331984587,0.0,21604.0,0.912,0.4848,1.0,0.26,0.0027,0.0,0.0,0.0,3.47,7.63,0.0,7.63,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3984,0.3984
108,0.0,0.023,0.0,0.008,0.01846,0.734,0.6612770988259199,0.007926,0.011,0.0,0.0,-1.117,-0.346,-0.766,-2.59,0.0,1.99205180887949e-05,0.0,20308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.026,0.1,0.007,0.01489,0.695,0.5573777885462972,0.005079,0.616,0.068,0.0,-0.916,-2.947,-2.173,-10.6,0.0,0.000193470319045483,0.0,20296.0,0.912,0.4848,1.0,0.2779,0.0,0.0,0.037,0.0,8.85,7.96,7.96,5.27,0.0,1.0,0.0,0.0,0.0164,0.0,0.0,0.3556,0.3556
110,0.0,0.005,0.0,0.051,0.39408,17.13,0.9494882304994781,0.011763,0.913,0.989,0.99,0.486,1.037,1.038,2.52,0.0,0.000267668862230372,0.0,21619.0,1.1457,0.1506,0.0,0.4626,0.005,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2678,0.2678
111,0.0,0.04,0.0,0.04,0.01408,6.396,0.6115706789677181,0.005354,0.214,0.131,0.312,-0.309,-0.259,-0.029,-1.73,0.0,0.000751304879861816,0.0,20293.0,0.9288,0.1425,1.0,0.3576,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2324,0.2324
112,0.0,0.003,0.045,0.004,0.0266,0.085,0.3695686757567828,0.00437,0.024,0.0,0.0,-1.267,-4.239,-4.357,-9.95,0.0,0.000700291300093977,0.0,21663.0,1.2962,0.1899,1.0,0.3936,0.0,0.0025,0.0,0.0,4.46,3.0,2.46,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4987,0.4987
113,0.0,0.007,0.0,0.002,0.00939,0.303,0.41654902299132207,0.007452,0.406,0.0,0.0,0.129,-3.663,-3.088,-6.11,0.0,0.000220213365623971,0.0,20251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.06,0.0,0.059,0.00816,1.579,0.5754473519059673,0.008314,0.077,0.0,0.0,0.478,-1.242,-1.708,-9.64,0.0,0.00309645072362379,0.0,20245.0,2.3713,1.9401,0.0,0.3059,0.0,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3896,0.3896
115,0.0,0.009,0.004,0.373,0.16832,16.14,0.7777390223574375,0.011134,0.956,0.859,0.87,0.559,0.022,-0.277,-0.332,0.0,0.000841598683063814,0.0,20243.0,0.7725,1.5988,0.0,0.156,0.0064,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,0.328
116,0.0,0.023,0.009,0.02,0.35001,15.28,0.7350370788647559,0.006556,0.745,0.544,0.999,0.651,0.522,0.641,2.72,0.0,8.49506155492142e-05,0.0,20236.0,1.0835,0.3251,0.0,0.3576,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2923,0.2923
117,0.0,0.018,0.0,0.33,0.2128,3.936,0.5176834070980364,0.009451,0.672,0.03,0.075,0.45,-0.504,-0.267,-3.0,0.0,0.00213057694443951,0.0,21678.0,1.4211,0.2857,0.0,0.1652,0.0286,0.0097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192,0.0,0.0,0.1078,0.1078
118,0.0,0.007,0.033,0.82,0.09428,4.054,0.6036214559545848,0.00573,0.334,0.002,0.002,0.457,-0.583,-0.587,-3.89,0.0,3.35620955213619e-05,0.0,21681.0,1.4086,0.3251,1.0,0.3936,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.495
119,0.0,0.005,0.015,0.007,0.01165,0.078,0.6696206834382832,0.005059,0.29,0.009,0.0,-1.528,-2.303,-2.551,-10.6,0.0,0.000473978417171896,0.0,20233.0,1.1457,0.1506,1.0,0.2779,0.0069,0.0069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.4222,0.4222
120,0.0,0.009,0.005,0.023,0.14953,11.86,0.5828569953729349,0.006347,0.02,0.993,0.818,0.38,2.448,0.65,3.76,0.0,8.69460998071605e-05,0.0,20230.0,1.0835,0.3251,0.0,0.1861,0.0,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1427,0.1427
121,0.0,0.013,0.002,0.004,0.10503,7.306,0.4046540455787646,0.00754,0.002,0.708,0.995,-2.125,-0.011,0.39,1.82,0.0,0.000389089584580625,0.0,20221.0,1.1245,0.185,1.0,0.1861,0.0125,0.0,0.0,0.0,5.75,1.42,-1.42,1.42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1523,0.1523
122,0.0,0.198,0.0,0.404,0.22437,9.294,0.6071279470617812,0.009108,0.747,0.996,1.0,0.633,0.963,1.037,3.66,0.0,0.000510835385176222,0.0,21694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.051,0.0,0.197,0.34342,11.01,0.6291294945575894,0.005116,0.062,0.783,0.977,0.282,0.24,0.948,0.0701,0.0,0.00153416281595267,0.0,20216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.081,0.003,0.02112,0.427,0.6734393419198799,0.00506,0.587,0.018,0.0,0.639,-0.887,-1.022,-6.05,0.0,0.000425024215646609,0.0,21700.0,0.9418,0.1163,1.0,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.4348,0.4348
125,0.0,0.001,0.0,0.007,0.00375,1.551,0.6430068513095903,0.004972,0.249,0.182,0.0,-0.23,-0.117,-0.456,-3.41,0.0,0.000171783380627395,0.0,20208.0,0.912,0.4848,1.0,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2322,0.2322
126,0.0,0.033,0.004,0.078,0.0285,0.674,0.5139029773118565,0.007663,0.405,0.0,0.0,0.598,0.092,0.148,0.0824,0.0,0.00019416382110807,0.0,20203.0,0.8385,0.3231,1.0,0.2779,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0164,0.0,0.0,0.0,0.454,0.454
127,0.0,0.009,0.0,0.014,0.07894,1.105,0.508133497971822,0.007675,0.009,0.0,0.0,0.53,-1.016,-1.441,-6.03,0.0,0.000189751006992101,0.0,20199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.024,0.004,0.01778,1.862,0.5860436852866306,0.003722,0.805,0.0,0.0,-0.913,-2.342,-1.408,-11.2,1.0,8.63664591417482e-05,0.0,21730.0,1.4086,0.3251,1.0,0.1473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4254,0.4254
129,0.0,0.068,0.001,0.015,0.17309,16.22,0.8026694041544159,0.009588,0.144,1.0,1.0,0.645,2.577,1.392,4.12,0.0,0.000580734108864101,0.0,20178.0,0.8668,0.2664,0.0,0.9437,0.0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0734,0.0734
130,0.0,0.046,0.004,0.662,0.27829,15.31,0.6643578583752858,0.010285,0.627,1.0,0.999,0.38,1.211,1.01,4.31,0.0,0.00111817006387698,0.0,20167.0,1.1737,1.1976,0.0,0.1861,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2098,0.2098
131,0.0,0.003,0.003,0.043,0.01075,15.22,0.6307357839784856,0.005425,0.581,0.979,0.7,0.38,1.209,0.921,4.31,0.0,0.000389089584580652,0.0,20164.0,1.3095,0.185,0.0,0.1861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.213,0.213
132,0.0,0.006,0.002,0.019,0.04306,17.63,0.608823858776476,0.00469,0.589,1.0,1.0,-0.185,0.656,1.161,2.22,0.0,0.000580734108864229,0.0,20163.0,1.1332,0.2664,0.0,0.9437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1048,0.1048
133,0.0,0.018,0.004,0.007,0.01507,6.911,0.7745339337261371,0.007951,0.32,0.0,0.0,-0.377,-0.118,-0.359,-2.95,0.0,0.00024436876155762,0.0,21754.0,1.0582,0.1163,0.0,0.1687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3346,0.3346
134,0.0,0.033,0.0,0.208,0.38398,12.98,0.9474207985537483,0.004838,0.273,0.987,0.972,0.282,-0.055,-0.134,0.511,0.0,0.000207485235796294,0.0,20153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.108,0.0,0.942,0.71909,22.8,0.9704464333236797,0.040587,0.916,1.0,1.0,0.645,2.577,5.476,4.12,1.0,0.00189834289412885,0.0,20147.0,0.7725,1.5988,0.0,0.9437,0.0241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.1384,0.1384
136,0.0,0.003,0.0,0.085,0.03249,0.422,0.3705117889534789,0.005918,0.002,0.069,0.149,-0.156,0.339,0.237,2.39,0.0,0.000857390060319534,0.0,21769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.014,0.029,0.063,0.003,6.672,0.8038495641143673,0.005553,0.771,0.977,0.002,0.557,-0.039,-0.699,-2.18,0.0,0.000766339788427072,0.0,20133.0,1.0,0.0,0.0,0.319,0.0,0.0,0.0,0.0,2.73,0.83,0.83,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3024,0.3024
138,0.0,0.03,0.006,0.501,0.61175,11.54,0.6905834785745577,0.018062,0.839,0.999,1.0,0.37,0.345,0.374,1.92,1.0,0.000150126138525176,0.0,20130.0,1.2063,0.0635,1.0,0.4626,0.0034,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2852,0.2852
139,0.0,0.001,0.007,0.021,0.03371,9.744,0.7231540643434199,0.008786,0.448,0.013,0.015,0.457,0.353,0.135,1.0,0.0,1.0804811402225e-05,0.0,20125.0,1.4086,0.3251,0.0,0.1824,0.0,0.0004,0.0,0.0,6.14,0.17,-0.17,0.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0302,0.0418
140,0.0,0.004,0.013,0.264,0.00559,0.071,0.2818584333502019,0.003648,0.001,0.0,0.0,-1.484,-2.683,-1.714,-9.23,0.0,0.000279386060081923,0.0,21835.0,1.5988,0.5368,0.0,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.4437,0.4437
141,0.0,0.01,0.045,0.006,0.01101,0.54,0.34258931477658505,0.004506,0.141,0.392,0.001,-0.293,-0.881,-1.707,-5.42,0.0,0.00107695871121093,0.0,21847.0,0.4517,0.6547,1.0,0.475,0.0,0.0119,0.0,0.0,4.26,0.27,0.27,-0.27,0.0,1.0,0.0,0.0125,0.0,0.0,0.0,0.433,0.433
142,0.0,0.029,0.178,0.033,0.04068,7.164,0.755613771982699,0.005811,0.247,0.005,0.001,0.457,-0.217,-0.19,-1.74,0.0,1.51130628251271e-05,0.0,20056.0,1.1545,0.309,0.0,0.1824,0.0,0.0004,0.0,0.0073,11.08,7.95,1.26,7.95,0.0,1.0,0.0,0.0007,0.0,0.0,0.0,0.0325,0.045
143,0.0,0.123,0.003,0.061,0.08805,1.346,0.36405852784935216,0.005676,0.02,0.854,0.373,-0.353,0.04,0.008,-0.248,0.0,0.000370192213564483,0.0,21859.0,0.8952,0.5475,0.0,0.1473,0.0065,0.0065,0.0,0.0,6.3,0.24,0.24,-0.24,0.0,1.0,0.0,0.025,0.0,0.0,0.0,0.2889,0.2889
144,0.0,0.001,0.01,0.044,0.01539,11.32,0.8798696296780631,0.007761,0.451,0.828,0.502,-1.866,-1.437,-1.208,-5.98,1.0,0.00360619849528917,0.0,20049.0,1.2063,0.1058,0.0,0.9437,0.0241,0.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3438,0.3438
145,0.0,0.0,0.009,0.002,0.01208,0.023,0.19168342342562847,0.005294,0.0,0.0,0.0,-1.195,-2.537,-1.593,-9.23,0.0,0.000470849846761457,0.0,21874.0,0.9296,0.1407,1.0,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.4089,0.4089
146,0.0,0.185,0.0,0.127,0.28001,18.69,0.7648599639369574,0.010701,0.944,0.996,0.999,0.627,0.785,1.173,3.43,1.0,0.000732387834111703,0.0,21876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.049,0.007,0.876,0.18565,10.66,0.6354464789947861,0.005748,0.96,0.887,0.484,0.559,0.296,0.256,0.964,0.0,9.20228237160372e-05,0.0,21879.0,0.9138,0.1724,0.0,0.3936,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4288,0.4288
148,0.0,0.003,0.0,0.002,0.0492,0.224,0.5022574278004047,0.007435,0.411,0.013,0.017,-2.976,-1.809,-2.225,-10.6,0.0,7.64303324697007e-05,0.0,20025.0,0.7904,0.3832,1.0,0.3922,0.0023,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2718,0.2718
149,0.0,0.015,0.0,0.007,0.02837,7.232,0.43061693260602696,0.007932,0.901,0.998,0.022,-0.204,0.307,-0.299,1.02,1.0,0.000120402407491167,0.0,20020.0,0.8455,0.309,0.0,0.2779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3513,0.3513
150,0.0,0.003,0.0,0.006,0.13707,10.37,0.7125501389728297,0.005139,0.82,0.996,0.97,0.651,0.321,0.122,2.84,1.0,0.000194115220109025,0.0,21898.0,0.912,0.4848,1.0,0.1473,0.0065,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2476,0.2476
